   redshift            theoretical_distance
      0.66203241       3979.6587
      0.66223245       3981.1256
      0.66243249       3982.5927
      0.66263253       3984.0598
      0.66283257       3985.5271
      0.66303261       3986.9945
      0.66323265       3988.4620
      0.66343269       3989.9296
      0.66363273       3991.3974
      0.66383277       3992.8653
      0.66403281       3994.3332
      0.66423285       3995.8013
      0.66443289       3997.2696
      0.66463293       3998.7379
      0.66483297       4000.2064
      0.66503301       4001.6750
      0.66523305       4003.1437
      0.66543309       4004.6125
      0.66563313       4006.0814
      0.66583317       4007.5505
      0.66603321       4009.0197
      0.66623325       4010.4890
      0.66643329       4011.9584
      0.66663333       4013.4279
      0.66683337       4014.8976
      0.66703341       4016.3674
      0.66723345       4017.8373
      0.66743349       4019.3073
      0.66763353       4020.7774
      0.66783357       4022.2477
      0.66803361       4023.7180
      0.66823365       4025.1885
      0.66843369       4026.6591
      0.66863373       4028.1298
      0.66883377       4029.6007
      0.66903381       4031.0717
      0.66923385       4032.5427
      0.66943389       4034.0139
      0.66963393       4035.4852
      0.66983397       4036.9567
      0.67003401       4038.4282
      0.67023405       4039.8999
      0.67043409       4041.3717
      0.67063413       4042.8436
      0.67083417       4044.3156
      0.67103421       4045.7878
      0.67123425       4047.2601
      0.67143429       4048.7324
      0.67163433       4050.2049
      0.67183437       4051.6776
      0.67203441       4053.1503
      0.67223445       4054.6231
      0.67243449       4056.0961
      0.67263453       4057.5692
      0.67283457       4059.0424
      0.67303461       4060.5158
      0.67323465       4061.9892
      0.67343469       4063.4628
      0.67363473       4064.9364
      0.67383477       4066.4102
      0.67403481       4067.8842
      0.67423485       4069.3582
      0.67443489       4070.8323
      0.67463493       4072.3066
      0.67483497       4073.7810
      0.67503501       4075.2555
      0.67523505       4076.7301
      0.67543509       4078.2049
      0.67563513       4079.6797
      0.67583517       4081.1547
      0.67603521       4082.6298
      0.67623525       4084.1050
      0.67643529       4085.5803
      0.67663533       4087.0558
      0.67683537       4088.5314
      0.67703541       4090.0070
      0.67723545       4091.4828
      0.67743549       4092.9588
      0.67763553       4094.4348
      0.67783557       4095.9109
      0.67803561       4097.3872
      0.67823565       4098.8636
      0.67843569       4100.3401
      0.67863573       4101.8167
      0.67883577       4103.2935
      0.67903581       4104.7703
      0.67923585       4106.2473
      0.67943589       4107.7244
      0.67963593       4109.2016
      0.67983597       4110.6789
      0.68003601       4112.1563
      0.68023605       4113.6339
      0.68043609       4115.1116
      0.68063613       4116.5894
      0.68083617       4118.0673
      0.68103621       4119.5453
      0.68123625       4121.0234
      0.68143629       4122.5017
      0.68163633       4123.9801
      0.68183637       4125.4586
      0.68203641       4126.9372
      0.68223645       4128.4159
      0.68243649       4129.8947
      0.68263653       4131.3737
      0.68283657       4132.8528
      0.68303661       4134.3320
      0.68323665       4135.8113
      0.68343669       4137.2907
      0.68363673       4138.7702
      0.68383677       4140.2499
      0.68403681       4141.7297
      0.68423685       4143.2096
      0.68443689       4144.6896
      0.68463693       4146.1697
      0.68483697       4147.6499
      0.68503701       4149.1303
      0.68523705       4150.6108
      0.68543709       4152.0914
      0.68563713       4153.5721
      0.68583717       4155.0529
      0.68603721       4156.5338
      0.68623725       4158.0149
      0.68643729       4159.4961
      0.68663733       4160.9773
      0.68683737       4162.4587
      0.68703741       4163.9403
      0.68723745       4165.4219
      0.68743749       4166.9036
      0.68763753       4168.3855
      0.68783757       4169.8675
      0.68803761       4171.3496
      0.68823765       4172.8318
      0.68843769       4174.3141
      0.68863773       4175.7966
      0.68883777       4177.2791
      0.68903781       4178.7618
      0.68923785       4180.2446
      0.68943789       4181.7275
      0.68963793       4183.2106
      0.68983797       4184.6937
      0.69003801       4186.1770
      0.69023805       4187.6603
      0.69043809       4189.1438
      0.69063813       4190.6274
      0.69083817       4192.1111
      0.69103821       4193.5950
      0.69123825       4195.0789
      0.69143829       4196.5630
      0.69163833       4198.0472
      0.69183837       4199.5315
      0.69203841       4201.0159
      0.69223845       4202.5004
      0.69243849       4203.9850
      0.69263853       4205.4698
      0.69283857       4206.9547
      0.69303861       4208.4397
      0.69323865       4209.9248
      0.69343869       4211.4100
      0.69363873       4212.8953
      0.69383877       4214.3808
      0.69403881       4215.8663
      0.69423885       4217.3520
      0.69443889       4218.8378
      0.69463893       4220.3237
      0.69483897       4221.8097
      0.69503901       4223.2959
      0.69523905       4224.7821
      0.69543909       4226.2685
      0.69563913       4227.7550
      0.69583917       4229.2416
      0.69603921       4230.7283
      0.69623925       4232.2151
      0.69643929       4233.7020
      0.69663933       4235.1891
      0.69683937       4236.6763
      0.69703941       4238.1636
      0.69723945       4239.6510
      0.69743949       4241.1385
      0.69763953       4242.6261
      0.69783957       4244.1138
      0.69803961       4245.6017
      0.69823965       4247.0897
      0.69843969       4248.5778
      0.69863973       4250.0660
      0.69883977       4251.5543
      0.69903981       4253.0427
      0.69923985       4254.5313
      0.69943989       4256.0199
      0.69963993       4257.5087
      0.69983997       4258.9976
      0.70004001       4260.4866
      0.70024005       4261.9757
      0.70044009       4263.4649
      0.70064013       4264.9543
      0.70084017       4266.4437
      0.70104021       4267.9333
      0.70124025       4269.4230
      0.70144029       4270.9128
      0.70164033       4272.4027
      0.70184037       4273.8928
      0.70204041       4275.3829
      0.70224045       4276.8732
      0.70244049       4278.3635
      0.70264053       4279.8540
      0.70284057       4281.3446
      0.70304061       4282.8353
      0.70324065       4284.3262
      0.70344069       4285.8171
      0.70364073       4287.3082
      0.70384077       4288.7993
      0.70404081       4290.2906
      0.70424085       4291.7820
      0.70444089       4293.2735
      0.70464093       4294.7651
      0.70484097       4296.2569
      0.70504101       4297.7487
      0.70524105       4299.2407
      0.70544109       4300.7328
      0.70564113       4302.2250
      0.70584117       4303.7173
      0.70604121       4305.2097
      0.70624125       4306.7022
      0.70644129       4308.1949
      0.70664133       4309.6876
      0.70684137       4311.1805
      0.70704141       4312.6735
      0.70724145       4314.1666
      0.70744149       4315.6598
      0.70764153       4317.1531
      0.70784157       4318.6466
      0.70804161       4320.1401
      0.70824165       4321.6338
      0.70844169       4323.1276
      0.70864173       4324.6215
      0.70884177       4326.1155
      0.70904181       4327.6096
      0.70924185       4329.1038
      0.70944189       4330.5981
      0.70964193       4332.0926
      0.70984197       4333.5872
      0.71004201       4335.0819
      0.71024205       4336.5767
      0.71044209       4338.0716
      0.71064213       4339.5666
      0.71084217       4341.0617
      0.71104221       4342.5570
      0.71124225       4344.0523
      0.71144229       4345.5478
      0.71164233       4347.0434
      0.71184237       4348.5391
      0.71204241       4350.0349
      0.71224245       4351.5308
      0.71244249       4353.0268
      0.71264253       4354.5230
      0.71284257       4356.0193
      0.71304261       4357.5156
      0.71324265       4359.0121
      0.71344269       4360.5087
      0.71364273       4362.0054
      0.71384277       4363.5022
      0.71404281       4364.9992
      0.71424285       4366.4962
      0.71444289       4367.9934
      0.71464293       4369.4907
      0.71484297       4370.9880
      0.71504301       4372.4855
      0.71524305       4373.9832
      0.71544309       4375.4809
      0.71564313       4376.9787
      0.71584317       4378.4767
      0.71604321       4379.9747
      0.71624325       4381.4729
      0.71644329       4382.9712
      0.71664333       4384.4696
      0.71684337       4385.9681
      0.71704341       4387.4667
      0.71724345       4388.9654
      0.71744349       4390.4643
      0.71764353       4391.9632
      0.71784357       4393.4623
      0.71804361       4394.9615
      0.71824365       4396.4607
      0.71844369       4397.9601
      0.71864373       4399.4597
      0.71884377       4400.9593
      0.71904381       4402.4590
      0.71924385       4403.9589
      0.71944389       4405.4588
      0.71964393       4406.9589
